<ContestDetail>
 <Contest>
205	P	Tequila Cup	Marana	AZ	Nov 6-8, 2008	Jim Ward	62	SouthWest	11/8/2008 6:38:16 PM	3.0.4	9			0
 </Contest>
 <ContestPersonnel>
1	Howard	Brian	18414
2	Howard	Joyce	431752
3	Seibold	Joseph	28032
4	Gilhousen	Klein	21489
5	Dawson	Gary	22495
6	Kirker	Howard	6425
7	Nehls	Chris	24588
8	Pond	Malcolm	429965
9	Rapp	Ron	432350
10	Sowder	Douglas	14590
11	Benzing	Victoria	431814
12	Beyer	Reinaldo	28147
13	Keiser	John	20554
14	Teeuwsen	Charlie	11225
15	Hatter	Scott	434100
16	Dornberger	Jim	26409
17	Cohoon	Daniel	434367
18	Matticola	Mark	432581
19	Tanner	Matt	434461
20	Eggen	Mike	429625
21	Packer	Steve	432684
22	Higbee	Robert	10508
23	Boerboon	Jeffrey	16931
24	Benson	Jonathan	434366
25	Innes	Ronald	10554
26	Graves	Charles	24327
27	Clark	Keith	432037
28	Hsing	Michael	433978
29	Kane	James	434175
30	Haynes	Mike	433764
31	York	William	431749
32	Newman	Michael	434092
33	Ross	George	27355
34	Ryfa	Daniel	432145
35	Chesebro	Brian	20925
 </ContestPersonnel>
 <ContestJudgesLine>
2	1	1	1	0
2	1	2	3	1
2	1	3	3	1
2	1	4	2	0
2	1	5	3	4
2	1	6	2	0
2	1	7	3	6
2	1	8	2	0
2	1	9	3	8
2	1	10	2	0
2	1	11	3	10
2	1	12	2	0
2	1	13	3	12
2	2	1	1	0
2	2	2	3	1
2	2	3	3	1
2	2	4	2	0
2	2	5	3	4
2	2	6	2	0
2	2	7	3	6
2	2	8	2	0
2	2	9	3	8
2	2	10	2	0
2	2	11	3	10
2	2	12	2	0
2	2	13	3	12
2	3	1	1	0
2	3	2	3	1
2	3	3	3	1
2	3	4	2	0
2	3	5	3	4
2	3	6	2	0
2	3	7	3	6
2	3	8	2	0
2	3	9	3	8
2	3	10	2	0
2	3	11	3	10
2	3	12	2	0
2	3	13	3	12
3	1	1	1	0
3	1	2	3	1
3	1	3	3	1
3	1	14	2	0
3	1	15	3	14
3	1	16	2	0
3	1	17	3	16
3	1	18	2	0
3	1	19	3	18
3	1	20	2	0
3	1	21	3	20
3	1	22	2	0
3	1	23	3	22
3	2	1	1	0
3	2	2	3	1
3	2	3	3	1
3	2	14	2	0
3	2	15	3	14
3	2	16	2	0
3	2	17	3	16
3	2	18	2	0
3	2	19	3	18
3	2	20	2	0
3	2	21	3	20
3	2	22	2	0
3	2	23	3	22
3	3	1	1	0
3	3	2	3	1
3	3	3	3	1
3	3	14	2	0
3	3	16	2	0
3	3	17	3	16
3	3	18	2	0
3	3	19	3	18
3	3	20	2	0
3	3	21	3	20
3	3	22	2	0
3	3	23	3	22
3	3	24	3	14
4	1	1	1	0
4	1	2	3	1
4	1	3	3	1
4	1	14	2	0
4	1	15	3	14
4	1	16	2	0
4	1	17	3	16
4	1	18	2	0
4	1	19	3	18
4	1	20	2	0
4	1	21	3	20
4	1	22	2	0
4	1	23	3	22
4	2	1	1	0
4	2	2	3	1
4	2	3	3	1
4	2	14	2	0
4	2	15	3	14
4	2	16	2	0
4	2	18	2	0
4	2	19	3	18
4	2	20	2	0
4	2	21	3	20
4	2	22	2	0
4	2	23	3	22
4	2	25	3	16
4	3	1	1	0
4	3	2	3	1
4	3	3	3	1
4	3	14	2	0
4	3	16	2	0
4	3	18	2	0
4	3	19	3	18
4	3	20	2	0
4	3	21	3	20
4	3	22	2	0
4	3	23	3	22
4	3	25	3	16
4	3	26	3	14
5	1	1	1	0
5	1	2	3	1
5	1	3	3	1
5	1	4	2	0
5	1	5	3	4
5	1	6	2	0
5	1	7	3	6
5	1	8	2	0
5	1	9	3	8
5	1	10	2	0
5	1	11	3	10
5	1	12	2	0
5	1	13	3	12
5	2	1	1	0
5	2	2	3	1
5	2	3	3	1
5	2	4	2	0
5	2	5	3	4
5	2	6	2	0
5	2	7	3	6
5	2	8	2	0
5	2	9	3	8
5	2	10	2	0
5	2	11	3	10
5	2	12	2	0
5	2	13	3	12
5	3	1	1	0
5	3	2	3	1
5	3	3	3	1
5	3	4	2	0
5	3	5	3	4
5	3	6	2	0
5	3	8	2	0
5	3	9	3	8
5	3	10	2	0
